676,トリミアン（あるがまま・ハートカット・スターカット・ダイヤカット・クイーンカット・カブキカット・キングダムカット・レディカット・マダムカット・ジェントルカット）,Furfrou（Natural Form・Heart Trim・Star Trim・Diamond Trim・La Reine Trim・Kabuki Trim・Pharaoh Trim・Debutante Trim・Matron Trim・Dandy Trim） - ファーフロー,「トリミング（刈り整えて仕上げること）」＋「トレビアン（フランス語でとても良い）」＋「シアン（フランス語で犬）」 【参考】「トリリアント（外形が三角形の輪郭を持つカット形状）」,「Fur（毛皮）」＋「Frou-frou（衣擦れの音、またはフリルなどの凝った装飾）」＋「Form（形）」＋「Trim（刈り込んで整える、手入れする）」
677,ニャスパー,Espurr - エスプアー,「ニャー（猫の鳴き声）」＋「エスパー（超能力者）」,「Esp（Extrasensory Perception。超能力）」＋「Purr（猫が喜んで喉を鳴らすごろごろと言う音）」
678,ニャオニクス（オスの姿・メスの姿）,Meowstic（Male・Female） - ミャオスティック,「ニャオ（ニャー。猫の鳴き声）」＋「オニクス（鉱物）」＋「ノクス（ローマ神話に出てくる夜の神）」＋「ニクス（ヨーロッパのスカンディナヴィア半島等に伝わる水の精霊ネックのドイツ語での呼び名）」 ＋「ニクス（古代ギリシャ語で爪。恐竜や怪獣の名前でも使われる）」,「Meow（猫の鳴き声）」＋「Majestic（威厳のある、堂々とした）」＋「Mystic（神秘）」
679,ヒトツキ,Honedge - ホーネッジ,「人」＋「憑き」＋「一突き（剣や槍で一回突くこと）」 ＋「一つ」,「Hone（砥石）」＋「Edge（刃物）」
680,ニダンギル,Doublade - ダブレード,「二段（二つの段、第２の段）」＋「二」＋「断（断つこと）」＋「斬る（切る。繋がっているものを断つこと）」 ＋「ダブル（二重、二倍）」＋「キル（殺す）」＋「ギルド（金色に塗る、金メッキする）」【参考】「二段目（相撲の番付で幕下）」＋「座頭市二段斬り（1965年に公開された日本映画で座頭市シリーズの第10作目）」,「Double（二重、二倍）」＋「Blade（刃物の刃）」
681,ギルガルド（シールドフォルム）,Aegislash（Shield Forme） - イージスラッシュ（シールドフォルム）,「ギルド（金色に塗る、金メッキする）」＋「ガード（防ぐ、保護する、防御）」＋「アスガルド（北欧神話で最高神オーディン等が住む神々の住居）」＋「シールド（保護する物、盾）」＋「フォルム（形態）」 ＋「斬る（切る。繋がっているものを断つこと）」＋「キル（殺す）」＋「ギルガメシュ（古代メソポタミアの叙事詩中の半神半人の英雄）」,「Aegis（イージス。ギリシャ神話に出てくる女神アテナが持っている盾）」＋「Slash（めった切り）」＋「Shield（保護する物、盾）」＋「Forme（形態）」
681,ギルガルド（ブレードフォルム）,Aegislash（Blade Forme） - イージスラッシュ（ブレードフォルム）,「ギルガルド（ポケモン名）」＋「ブレード（ブレイド。刃、刀、草や穀草類の刀身状の葉、葉身）」＋「フォルム（形態）」,「Aegislash（ポケモン名）」＋「Blade（刀、刃）」＋「Forme（形態）」
682,シュシュプ,Spritzee - スプリッツィー,「シュッシュッ（スプレーで噴出する様子を表す擬音語）」＋「スプリッツ（スプレーでさっと振りかけること）」,「Spritz（スプレーでさっと振りかけること）」＋「Zee（いびきの音）」
683,フレフワン,Aromatisse - アロマティス,「フレーバー（風味、香り）」＋「フレグランス（芳香）」＋「フレッシュ（新鮮な）」＋「ふわふわ（浮いたり柔らかく膨らんでいる様子を表す擬態語）」,「Aromatic（香しい、妙味がある）」＋「Finesse（巧妙）」
684,ペロッパフ,Swirlix - スイーリックス,「ペロリ（舐める様子を表す擬態語）」＋「パフ（膨れたもの）」,「Swirl（渦を巻く）」＋「Lick（舐める）」
685,ペロリーム,Slurpuff - スルーパフ,「ペロリ（舐める様子を表す擬態語）」＋「クリーム（凝乳状の基礎化粧料、乳剤、靴墨）」,「Slurp（音を立てて食べる）」＋「Puff（膨れたもの）」＋「Surplus（余剰）」
686,マーイーカ,Inkay - インケイ,「魔（悪魔、悪いことを起こすもの）」＋「真イカ（スルメイカの方言名）」 ＋「マーイ（タイ語で木材）」＋「まあいいか（十分ではないが良いかという意味の会話）」,「Inky（真っ黒な）」＋「Ink fish（イカ）」＋「Okay（ok。よろしい）」＋「N kai（ン・カイ。クトゥルフ神話に出てくる旧支配者ツァトゥグアが支配する地下世界）」
687,カラマネロ,Malamar - マラマール,「カラマロ（イタリア語でイカ）」＋「絡ます（纏いつくようにする）」＋「ネロデセピア（イタリア語でイカ墨）」 ＋「ネロ（イタリア語で黒）」【参考】「ネロ（ローマ帝国第５代皇帝）」,「Mal（悪、非などの意味）」＋「Malakio（ギリシャ語で軟体動物）」＋「Calamar（スペイン語でイカ）」＋「Mare（ラテン語で海）」
688,カメテテ,Binacle - ビーナクル,「カメノテ（石灰質の殻をもつ岩礁海岸の固着動物で、カメノテ属唯一の種）」＋「手（２つでテテ）」＋「おてて（幼児語で手）」 ＋「瓶（かめ。底深く口径の広い土製・陶磁製や金属製の容器）」＋「亀（爬虫綱カメ目の総称）」,「Binary（二つから成るもの）」＋「Barnacle（藤壺）」＋「Knukle（指の関節）」
689,ガメノデス,Barbaracle - バーバラクル,「カメノテ（石灰質の殻をもつ岩礁海岸の固着動物で、カメノテ属唯一の種）」＋「ガニメデス（ガニュメーデース。ギリシャ神話に出てくるイーリオスの王子で美少年）」 ＋「水瓶（飲み水等をたくわえておくための瓶）」＋「デス（死、死神）」【参考】「ガメラ（特撮映画の大怪獣ガメラに登場する架空の怪獣）」＋「がめつい（けちでがっちりしている）」,「Barbarian（野蛮人、未開人）」＋「Barnacle（藤壺）」
690,クズモー,Skrelp - スクレルプ,「藻屑（海の中の藻などのくず）」＋「モズク（褐藻綱ナガマツモ目モズク科の海藻）」,「Scrawny（痩せこけた）」＋「Kelp（海藻）」
691,ドラミドロ,Dragalge - ドラガルゲ,「ドラゴン（竜）」＋「アオミドロ（ホシミドロ科アオミドロ属に属する藻類の総称）」＋「みどろ（それにまみれた状態であることを表す接尾）」,「Dragon（竜）」＋「Algae（藻類）」
692,ウデッポウ,Clauncher - クランチャー,「腕（人間の肩から手までの部分）」＋「水鉄砲（水を細長い筒の先から飛び出させる玩具）」＋「テッポウエビ（節足動物門甲殻綱十脚目テッポウエビ科に属するエビ）」,「Claw（鳥獣類や甲殻類等の爪）」＋「Launcher（ランチャー。ミサイルやロケットの発射装置）」
693,ブロスター,Clawitzer - クラウィッツァー,「ロブスター（エビ目ザリガニ下目アカザエビ科ロブスター属に分類される甲殻類２種。ロブを逆にしてブロ）」＋「ブロー（吹く）」＋「ブラスター（防犯用の車載火炎放射器、砂等を吹き付ける道具。映画やゲームで武器の名前にも使われる）」 ＋「ブラスター（発破工）」,「Claw（鳥獣類や甲殻類等の爪）」＋「Howitzer（榴弾砲）」
694,エリキテル,Helioptile - ヘリオプタイル,「襟巻（マフラー等、防寒や装飾用に首に巻くものの総称）」＋「エレキテル（電気、略語でエレキ）」 ＋「エリマキトカゲ（爬虫綱有鱗目アガマ科エリマキトカゲ属に分類されるトカゲ）」＋「力」,「Helios（ヘリオス。ギリシャ神話に登場する太陽の神）」＋「Heliosphere（太陽圏、太陽系圏、ヘリオスフィア。太陽系の周囲の荷電粒子の泡で太陽風の届く範囲の空間）」＋「Reptile（爬虫類の動物）」
695,エレザード,Heliolisk - ヘリオリスク,「エレキテル（電気、略語でエレキ）」＋「レザール（フランス語でトカゲ）」＋「リザード（トカゲ）」,「Helios（ヘリオス。ギリシャ神話に登場する太陽の神）」＋「Heliosphere（太陽圏、太陽系圏、ヘリオスフィア。太陽系の周囲の荷電粒子の泡で太陽風の届く範囲の空間）」＋「Basilisk（バシリスク。有鱗目イグアナ科・バシリスク科の属、またはギリシャ語で小さな王を意味するヨーロッパの想像上の生物）」＋「Obelisk（古代エジプトで神殿や遺跡等に建てられた石柱）」
696,チゴラス,Tyrunt - ティルント,「稚児（乳児、幼児。ちのみごが縮んだもの）」＋「ティラノサウルス（大型肉食恐竜）」 【参考】「妖星ゴラス（1962年に公開した特撮映画）」,「Tyrannosaur（ティラノサウルス。大型肉食恐竜）」＋「Tyrant（暴君）」＋「Runt（ちび）」
697,ガチゴラス,Tyrantrum - ティラントラム,「牙（ガ）」＋「ガチン（堅くて重い物がぶつかる擬音語）」＋「がっちり（頑丈な様子）」＋「ガチガチ（非常に堅くなっている様子）」＋「稚児（乳児、幼児。ちのみごが縮んだもの）」＋「ティラノサウルス（大型肉食恐竜）」 ＋「ガチ（若者言葉で真剣に等。相撲用語のガチンコが由来）」【参考】「妖星ゴラス（1962年に公開した特撮映画）」,「Tyrannosaur（ティラノサウルス。大型肉食恐竜）」＋「Tyrant（暴君）」＋「Tantrum（癇癪）」
698,アマルス,Amaura - アマウラ,「アマルガサウルス（中生代白亜紀前期に今のアルゼンチンに生息していた恐竜、1991年頃に化石を発見）」＋「マルス（ローマ神話に出てくる戦いと農耕の神）」 【参考】「アマルガム（水銀と他の金属との合金の総称）」＋「サウルス（ラテン語でトカゲ。恐竜や怪獣の名前でも使われる）」＋「マルス（任天堂「ファイヤーエンブレム」シリーズのキャラクター）」,「Aurora（アウロラ。ローマ神話の曙の女神で太陽神アポロンの妹）」＋「Aurora（オーロラ。北極や南極地方の上空110キロメートル前後に現れる大気の発光現象）」＋「Amargasaurus（アマルガサウルス。中生代白亜紀前期に今のアルゼンチンに生息していた恐竜、1991年頃に化石を発見）」＋「アマルス」
699,アマルルガ,Aurorus - オーロラス,「アマルガサウルス（中生代白亜紀前期に今のアルゼンチンに生息していた恐竜、1991年頃に化石を発見）」 【参考】「アマルガム（水銀と他の金属との合金の総称）」,「Aurora（アウロラ。ローマ神話の曙の女神で太陽神アポロンの妹）」＋「Aurora（オーロラ。北極や南極地方の上空110キロメートル前後に現れる大気の発光現象）」＋「Amargasaurus（アマルガサウルス。中生代白亜紀前期に今のアルゼンチンに生息していた恐竜、1991年頃に化石を発見）」＋「アマルルガ」
700,ニンフィア,Sylveon - シルヴェオン,「ニンフ（ギリシャ神話の精霊・妖精で神々の従者。美しい女性しかいない）」＋「フィアンセ（フランス語で婚約者）」 【参考】「アトモスフィア（空気）」,「Sylph（シルフ。伝説上の空気の精。ほっそりした優美な女性）」＋「Eon（ギリシャ語で永遠）」＋「Evolution（進化）」＋「Elves（妖精たち）」
701,ルチャブル,Hawlucha - ホールチャ,「ルチャリブレ（メキシコ式プロレス）」＋「ルチャドール（メキシコ式プロレスであるルチャリブレのレスラー。覆面を着けることが多い）」＋「ブル（雄牛、雄牛のようにがっしりした人）」,「Hawk（鷹）」＋「Lucha libre（メキシコ式プロレス）」
702,デデンネ,Dedenne - デデンネ,「電気」＋「アンテンネ（フランス語でアンテナ）」＋「ヤマネ（哺乳綱ネズミ目ヤマネ科ヤマネ属に分類される齧歯類）」 【参考】「デブ（肥満体型のような人を指す俗語）」＋「ネズミ（ネズミ目の数科の総称）」＋「ペンネ（両端を斜めにカットしたイタリアのパスタの一種）」＋「デデデ大王（ゲーム「星のカービィ」シリーズに登場するキャラクター）」＋「デデーン（映画「ドラゴンボールZ 燃え尽きろ！！熱戦・烈戦・超激戦」作中のBGM「悪魔のブロリー」のイントロ）」,「デデンネ」
703,メレシー,Carbink - カービンク,「メレ（小粒のダイヤモンド）」＋「シー（アイルランドゲール語で妖精、妖精が住む丘陵）」＋「ファンシー（空想、想像）」＋「石」＋「メルシー（フランス語でありがとう）」 ＋「珍しい」,「Carbuncle（カーバンクル。ザクロ石。頭に赤い宝石がつけてある伝説上の生物）」＋「Thinkle（ちりんちりんと鳴らす）」＋「Carat（カラット。ダイヤモンド等の宝石の質量を表す単位）」＋「Carbon（炭素）」
704,ヌメラ,Goomy - グーミー,「滑る（ぬるぬるしてすべる。なめらかですべる）」＋「ぬらぬら（ぬるぬるして滑りやすい）」＋「ヌメン（ラテン語で神、聖霊）」＋「めらめら（炎が勢いよく燃え広がる様子を表す擬態語）」,「Goo（粘つくもの）」＋「Gummy（ゴムのような）」＋「Slimy（ヌルヌルの）」
705,ヌメイル,Sliggoo - スリッゴー,「滑る（ぬるぬるしてすべる。なめらかですべる）」＋「ヌメン（ラテン語で神、聖霊）」＋「スネイル（カタツムリ）」 ＋「メイル（雄）」,「Slug（ナメクジ）」＋「Slick（すべすべした）」＋「Slippery（つるつるした）」＋「Slimy（ヌルヌルの）」＋「Goo（粘つくもの）」
706,ヌメルゴン,Goodra - グードラ,「滑る（ぬるぬるしてすべる。なめらかですべる）」＋「ヌメン（ラテン語で神、聖霊）」＋「ドラゴン（竜）」 ＋「コリマコン（フランス語でカタツムリ）」【参考】「ゲル（コロイド溶液が固まって半固体ないし固体の状態になったもの）」,「Goo（粘つくもの）」＋「Good（善良な）」＋「God（神）」＋「Dragon（竜）」＋「Hydra（ヒュドラ。ギリシャ神話に登場する九つの頭を持った怪蛇）」
707,クレッフィ,Klefki - クレフキー,「クレフ（フランス語で鍵）」＋「キー（鍵）」＋「フィ（ギリシア文字第21字。形が似ている）」 ＋「クレセント錠（三日月形の締め金具で鍵の役目をする）」,「Clef（フランス語で鍵）」＋「Key（鍵）」＋「Phi（ギリシア文字第21字。形が似ている）」＋「クレッフィ」
708,ボクレー,Phantump - ファンタンプ,「木霊（こだま。樹木に宿る精霊。音読みでボクレイ）」 ＋「僕（一人称代名詞の一。僕霊でボクレー）」,「Phamtom（幽霊、幻影）」＋「Stump（切り株）」
709,オーロット,Trevenant - トレヴェナント,「オールド（古い、年老いた、年を経た）」＋「大きい」＋「オーク（樫）」＋「ロット（腐る）」＋「エシャロット（ユリ科ネギ属の多年草。ニンニクやラッキョウに近縁の西洋野菜）」 ＋「おろおろ（驚きや悲しみ等の衝撃でうろたえる様子）」【参考】「オークロット（テイルズオブシリーズに登場するモンスター）」＋「ウッド（木材。複数形で森、林）」,「Tree（木）」＋「Treant（トレント。樹木の姿にした怪物で、多数のRPG作品にも登場する）」＋「Revenant（レブナント。ファンタジー作品でよく出るアンデッドモンスター）」
710,バケッチャ（小さいサイズ）,Pumpkaboo（Small Size） - パンプカブー（スモールサイズ）,「おばけカボチャ（ジャックオランタン。ハロウィーンでカボチャの中身をくり抜き、目・口・鼻を開けて中にろうそく等をともしたもの）」＋「サイズ（大きさ）」 ＋「化け物（動植物や無生物が人の姿をとって現れるもの）」,「Pumpkin（カボチャ）」＋「Kabocha（カボチャをローマ字表記したもの）」＋「Peekaboo（いないいないばあ）」＋「Small（小さい）」＋「Size（大きさ）」＋「Boo（脅かしの声）」＋「Bucca boo（ブッカブー。イギリスのコーンウォール地方に伝えられている妖精の一種）」
710,バケッチャ（大きいサイズ）,Pumpkaboo（Large Size） - パンプカブー（ラージサイズ）,「バケッチャ（ポケモン名）」＋「サイズ（大きさ）」,「Pumpkaboo（ポケモン名）」＋「Large（大きい）」＋「Size（大きさ）」
710,バケッチャ（特大サイズ）,Pumpkaboo（Super Size） - パンプカブー（スーパーサイズ）,「バケッチャ（ポケモン名）」＋「サイズ（大きさ）」,「Pumpkaboo（ポケモン名）」＋「Super（特大の）」＋「Size（大きさ）」
710,バケッチャ（普通のサイズ）,Pumpkaboo（Average Size） - パンプカブー（アベレージサイズ）,「バケッチャ（ポケモン名）」＋「サイズ（大きさ）」,「Pumpkaboo（ポケモン名）」＋「Average（平均的な）」＋「Size（大きさ）」
711,パンプジン（小さいサイズ）,Gourgeist（Small Size） - グルゲイスト（スモールサイズ）,「パンプキン（カボチャ）」＋「ジン（アラビアの伝承に出る精霊）」＋「神（ジン）」＋「サイズ（大きさ）」 ＋「人（ジン）」,「Gourd（瓢箪）」＋「Geist（ドイツ語で精神、精霊）」＋「Small（小さい）」＋「Size（大きさ）」
711,パンプジン（大きいサイズ）,Gourgeist（Large Size） - グルゲイスト（ラージサイズ）,「パンプジン（ポケモン名）」＋「サイズ（大きさ）」,「Gourgeist（ポケモン名）」＋「Large（大きい）」＋「Size（大きさ）」
711,パンプジン（特大サイズ）,Gourgeist（Super Size） - グルゲイスト（スーパーサイズ）,「パンプジン（ポケモン名）」＋「サイズ（大きさ）」,「Gourgeist（ポケモン名）」＋「Super（特大の）」＋「Size（大きさ）」
711,パンプジン（普通のサイズ）,Gourgeist（Average Size） - グルゲイスト（アベレージサイズ）,「パンプジン（ポケモン名）」＋「サイズ（大きさ）」,「Gourgeist（ポケモン名）」＋「Average（平均的な）」＋「Size（大きさ）」
712,カチコール,Bergmite - バーグマイト,「かちかち（非常に堅いさま。かちんかちん）」＋「コールド（冷たい、寒い）」＋「凍る」＋「かち割り氷（荒い氷の塊）」,「Iceberg（氷山）」＋「Stalagmite（石筍）」＋「Mite（ごく小さいもの）」
713,クレベース,Avalugg - アヴァルグ,「クレバス（氷河や雪渓等に形成された深い割れ目）」＋「ベース（土台、基地）」＋「呉基地（広島県呉市にある海上自衛隊の基地）」,「Avalanche（雪崩）」＋「Lug（強く引っ張る）」
714,オンバット,Noibat - ノイバット,「音（オン）」＋「音波（弾性体を伝播するあらゆる弾性波の総称）」＋「バット（コウモリ）」,「Noise（騒音）」＋「Bat（コウモリ）」
715,オンバーン,Noivern - ノイヴァーン,「音（オン）」＋「音波（弾性体を伝播するあらゆる弾性波の総称）」＋「音盤（レコード盤）」＋「バーン（破裂や爆発した音を表す擬音語）」＋「ワイバーン（翼を持つ二本足の架空のドラゴン）」 【参考】「バーン（やけど）」,「Noise（雑音）」＋「Wyvern（ワイバーン。翼を持つ二本足の架空のドラゴン）」＋「オンバーン」＋「No（オンバーンOnvernのONを逆にするとNovern）」
716,ゼルネアス（リラックスモード・アクティブモード）,Xerneas（Neutral Mode・Active Mode） - ゼーネアス（ニュートラルモード・アクティブモード）,「X軸（XY座標の横軸）」＋「X（ポケモンのソフト名）」＋「X染色体（性染色体の一種）」＋「ケリュネイアの鹿（ギリシア神話に登場する巨大な雌鹿）」＋「ケルヴァス（ラテン語で鹿）」 ＋「アイネイアス（ギリシア神話およびローマ神話に登場する半神の英雄）」＋「ケルヌンノス（ケルト神話の狩猟の神）」,「ゼルネアス」＋「X-axis（X軸。XY座標の横軸）」＋「X（ポケモンのソフト名）」＋「X chromosome（性染色体の一種）」＋「Ceryneian Hind（ギリシア神話に登場する巨大な雌鹿）」＋「Cervus（ラテン語で鹿）」＋「Neutral（中立の）」＋「Active（活動的な、活発な）」＋「Mode（方法、様式、形式）」＋「Aeneas（ギリシア神話およびローマ神話に登場する半神の英雄）」＋「Cernunnos（ケルト神話の狩猟の神）」【参考】「Xerxes（クセルクセス。ペルシア帝国第4代の王）」
717,イベルタル,Yveltal - イベルタル,「Y軸（XY座標の縦軸）」＋「Y（ポケモンのソフト名）」＋「Y染色体（性染色体の一種）」＋「イルベガン（シベリアのテュルク系民族の神話に登場する人喰い多頭竜。イルベガンのイルベを並び替えてイベル）」＋「イモータル（不滅、不死）」＋「ケツァール（鳥類キヌバネドリ科の一種）」 ＋「ワイバーン（翼を持つ二本足の架空のドラゴン。ワイバーン＝Yバーン）」＋「イービル（悪い、邪悪な）」＋「タロン（鉤爪）」,「イベルタル」＋「Y-axis（Y軸。XY座標の縦軸）」＋「Y（ポケモンのソフト名）」＋「Y chromosome（性染色体の一種）」＋「Immortal（不滅、不死）」＋「Quetzal（鳥類キヌバネドリ科の一種）」＋「Wyvern（翼を持つ二本足の架空のドラゴン）」＋「Evil（悪い、邪悪な）」
718,ジガルデ（50％フォルム）,Zygarde（50% Forme） - ジガルデ（50％フォルム）,「Z軸（XY座標の奥行軸）」＋「Z染色体（性染色体の一種）」＋「地面（土地の表面）」＋「自我（自分、自己）」＋「ガルデ（フランス語で護衛）」＋「フォルム（形態）」 ＋「白膠木（ぬるで。ウルシ科の落葉小高木）」＋「カエルデ（カエデの古名）」【参考】「ヨルムンガンド（北欧神話に登場する毒蛇の怪物）」,「ジガルデ」＋「Z-axis（Z軸。XY座標の奥行軸）」＋「Z chromosome（性染色体の一種）」＋「Zygotos（ギリシャ語で結び合わせる、紡ぐ）」＋「Garde（フランス語で護衛）」＋「Forme（形態）」
718,ジガルデ（10％フォルム）,Zygarde（10% Forme） - ジガルデ（10％フォルム）,「ジガルデ（ポケモン名）」＋「フォルム（形態）」,「Zygarde（ポケモン名）」＋「Forme（形態）」
718,ジガルデ（パーフェクトフォルム）,Zygarde（Complete Forme） - ジガルデ（コンプリートフォルム）,「ジガルデ（ポケモン名）」＋「パーフェクト（完璧）」＋「フォルム（形態）」,「Zygarde（ポケモン名）」＋「Complete（全部そろった、完全な）」＋「Forme（形態）」
719,ディアンシー,Diancie - ディアンシー,「ディアマンテ（イタリア語等でダイヤモンド。フランス語でディアマン、ドイツ語でディアマント）」＋「シー（アイルランドゲール語で妖精、妖精が住む丘陵）」＋「ファンシー（空想、想像）」＋「石」 ＋「珍しい」,「ディアンシー」＋「Diamante（イタリア語等でダイヤモンド。フランス語でディアマン、ドイツ語でディアマント）」＋「Sidhe（アイルランドゲール語で妖精、妖精が住む丘陵）」＋「Fancy（空想、想像）」
719,メガディアンシー,MegaDiancie - メガディアンシー,「メガ（ギリシャ語で大きい）」＋「ディアンシー（ポケモン名）」,「メガディアンシー」＋「Mega（大きい）」＋「Diancie（ポケモン名）」
720,フーパ（いましめられし）,Hoopa（Confined） - フーパ（コンファインド）,「フープ（子供が回して遊ぶ輪。フラフープの類）」＋「フープラ（輪投げ）」＋「エスパー（超能力者）」＋「戒められし（縛られた、諭された）」,「フーパ」＋「Hoop（子供が回して遊ぶ輪。フラフープの類）」＋「Confined（限られた、狭い）」
720,フーパ（ときはなたれし）,Hoopa（Unbound） - フーパ（アンバウンド）,「フーパ（ポケモン名）」＋「解き放たれし（解放された）」,「Hoopa（ポケモン名）」＋「Unbound（足かせをはずされた、縄目を解かれた）」
721,ボルケニオン,Volcanion - ボルケニオン,「ボルケーノ（火山、噴火口）」＋「ライオン（食肉目ネコ科ヒョウ属に分類される肉食動物。百獣の王と呼ばれる）」 ＋「キャニオン（峡谷）」＋「キャノン（大砲）」,「ボルケニオン」＋「Volcano（火山、噴火口）」＋「Lion（百獣の王と呼ばれるネコ科の哺乳類）」＋「Canyon（峡谷）」＋「Cannon（大砲）」
722,モクロー,Rowlet - ローレット,「木（モク）」＋「フクロウ（フクロウ目フクロウ科に分類される鳥類の一種）」 ＋「スロー（投げる）」,「Row（騒ぎ、行）」＋「Round（円形）」＋「Owlet（フクロウの子）」＋「Sparrow（雀）」
723,フクスロー,Dartrix - ダートリックス,「喪に服す（親近者等の死に接して一定期間物忌みすること。フクスローは進化するとゴーストタイプになる）」＋「フクロウ（フクロウ目フクロウ科に分類される鳥類の一種）」 ＋「服す（服従する、身につける）」＋「スロー（投げる）」,「Dart（投げ矢）」＋「Dart（突進する）」＋「Strix（古代ギリシア語でフクロウ）」＋「Trick（いたずら）」
724,ジュナイパー,Decidueye - デシデュイ,「樹（ジュ）」＋「呪（ジュ）」＋「ジュニパー（ヒノキ科の常緑針葉低木）」＋「スナイパー（狙撃手）」,「Deciduous（落葉性の、抜け変わる）」＋「Deadeye（射撃の名手）」
725,ニャビー,Litten - リッテン,「ニャー（猫の鳴き声）」＋「火」＋「タビー（動物の体毛に表される縞模様、縞模様の入った動物）」＋「ベビー（赤ちゃん）」,「Little（小さい）」＋「Kitten（子猫）」
726,ニャヒート,Torracat - トラキャット,「ニャー（猫の鳴き声）」＋「火」＋「ヒート（熱）」,「Torrid（炎熱の、灼熱の）」＋「Tora（日本語で虎、タイガー）」＋「Cat（猫）」
727,ガオガエン,Incineroar - インシネロアー,「ガオー（ライオン等の獣が咆哮する様子を表す擬態語）」＋「火炎（物が燃える時の光や熱を出している部分）」＋「臥煙（無頼漢、ならず者）」,「Incinerate（焼却する、火葬にする）」＋「Roar（大声で叫ぶ、咆哮）」
728,アシマリ,Popplio - ポップリオ,「アシカ（鰭脚類アシカ科の海生動物）」＋「毬」＋「マリン（海）」＋「マリンブルー（やや緑色がかった濃い青色）」,「Pop（急に動く、飛び出る）」＋「Ilio-holo-i-ka-uaua（ハワイ語でハワイアンモンクアザラシ）」
729,オシャマリ,Brionne - ブリオニー,「おしゃま（小さいくせにませていること。主に女の子に使われる）」＋「毬」＋「マリン（海）」＋「マリンブルー（やや緑色がかった濃い青色）」 ＋「おしゃれ（服装や化粧等が洗練されていること）」＋「おしゃべり（口数が多いこと）」,「Brio（イタリア語で生気、活気）」＋「Undine（ウンディーネ。四大精霊のうち四大元素の水を司る精霊）」
730,アシレーヌ,Primarina - プリマリーナ,「アシカ（鰭脚類アシカ科の海生動物）」＋「シレーヌ（フランス語でサイレン、セイレーン。サイレン科・両生綱有尾目に属する科やギリシャ神話に出てくる美しい歌声で船乗りたちを難破させた半人半鳥の魔物）」,「Prima donna（オペラの主役女性歌手、お姫様気取りの人）」＋「Marina（マリーナ）」＋「Ballerina（イタリア語でバレリーナ。バレエの踊り子）」
731,ツツケラ,Pikipek - ピキペク,「突く」＋「啄木鳥（キツツキ。キツツキ目キツツキ科の鳥の総称）」＋「ケラ（啄木鳥の古語）」,「Peck（くちばしで突く）」＋「Picus（ラテン語でキツツキ）」
732,ケララッパ,Trumbeak - トランビーク,「ケラ（啄木鳥の古語）」＋「ラッパ（先の広がった金属製の管の反対側の端に息を吹き込み金属管で増幅して音を吹鳴する金管楽器の総称）」,「Trumpet（トランペット。金管楽器の一種）」＋「Beak（クチバシ）」
733,ドデカバシ,Toucannon - トーキャノン,「どでかい（非常に大きい）」＋「嘴（鳥類の採食器官で上下の顎が突出し、口周辺がひと繋がりの角質の板によって硬くなったもの）」＋「オオハシ（鳥類キツツキ目の科でもあり、大嘴と呼ばれる）」,「Toucan（オオハシ科）」＋「Cannon（大砲）」
734,ヤングース,Yungoos - ユングース,「ヤング（若い、若者）」＋「ヤンキー（不良青少年）」＋「マングース（ネコ目マングース科に属する動物の総称。ヘビを捕食する種もいる）」,「Young（若い、若者）」＋「Mongoose（マングース）」＋「ヤングース」
735,デカグース,Gumshoos - ガンシュース,「デカ（刑事、警官。明治時代から使われる言葉で角袖を逆にして略したもの）」＋「マングース（ネコ目マングース科に属する動物の総称。ヘビを捕食する種もいる）」 ＋「デカ（ギリシャ語で10。単位の10倍を表わす語としても使われる）」＋「でかい（大きい様子を表す）」,「Gumshoe（デカ。刑事、警官）」＋「Mongoose（マングース）」
736,アゴジムシ,Grubbin - ガルビン,「顎（それを持つ生物一般においては口の一部で開閉して物を捕らえる機能を有する構造体）」＋「地面」＋「地虫（コガネムシ科の昆虫の幼虫の総称）」,「Grub（Grubworm。地虫）」＋「Grubbing（Grubの現在分詞形）」
737,デンヂムシ,Charjabug - チャージャバグ,「電池」＋「地虫（コガネムシ科の昆虫の幼虫の総称）」 ＋「電磁（電気・磁気が共に作用すること）」,「Charge（充電する）」＋「Bug（虫）」
738,クワガノン,Vikavolt - ヴィカヴォルト,「鍬形虫（クワガタムシ。コウチュウ目・クワガタムシ科に属する大きな顎を持つ昆虫）」＋「キャノン（大砲）」,「Vika（フィンランド語で障害）」＋「Volt（電圧・電位の単位）」＋「Cerf-volant（フランス語でクワガタムシ）」【参考】「Wicga（昔の英語で昆虫）」
739,マケンカニ,Crabrawler - クラブローラー,「負けん気（負けまいとする気性）」＋「喧嘩（言い合ったり殴り合ったりしてあらそうこと）」＋「カニ（蟹。十脚目短尾下目に属する甲殻類の総称）」,「Crab（カニ）」＋「Brawler（喧嘩、口論）」
740,ケケンカニ,Crabominable - クラボミナブル,「シッケンケン（長野県諏訪郡に伝わる雪女の一種）」＋「負けん気（負けまいとする気性）」＋「喧嘩（言い合ったり殴り合ったりしてあらそうこと）」＋「カニ（蟹。十脚目短尾下目に属する甲殻類の総称）」＋「毛ガニ（エビ目カニ下目クリガニ科に分類されるカニの一種）」,「Crab（カニ）」＋「Abominable Snowman（雪男。チベットやヒマラヤではイエティと呼ばれる未確認生物の一種）」
